,facilityId,facilityName,stateCode,so2Mass,so2Rate
1944,3,Barry,AL,0.982,0.001
1945,3,Barry,AL,0.429,0.001
1952,3,Barry,AL,0.045,0.001
1953,3,Barry,AL,0.659,0.001
1954,3,Barry,AL,1.233,0.001
1955,3,Barry,AL,1.281,0.001
1956,3,Barry,AL,1.274,0.001
1957,3,Barry,AL,1.28,0.001
1958,3,Barry,AL,1.281,0.001
1959,3,Barry,AL,1.284,0.001
1960,3,Barry,AL,1.289,0.001
1961,3,Barry,AL,1.294,0.001
1962,3,Barry,AL,1.294,0.001
1963,3,Barry,AL,1.293,0.001
1964,3,Barry,AL,1.23,0.001
1965,3,Barry,AL,1.19,0.001
1966,3,Barry,AL,1.185,0.001
1967,3,Barry,AL,1.149,0.001
1968,3,Barry,AL,1.067,0.001
1969,3,Barry,AL,0.926,0.001
1970,3,Barry,AL,0.873,0.001
1971,3,Barry,AL,0.865,0.001
1972,3,Barry,AL,0.855,0.001
1973,3,Barry,AL,0.849,0.001
1974,3,Barry,AL,0.891,0.001
1975,3,Barry,AL,1.063,0.001
1976,3,Barry,AL,1.157,0.001
1977,3,Barry,AL,1.181,0.001
1978,3,Barry,AL,1.274,0.001
1979,3,Barry,AL,1.283,0.001
1980,3,Barry,AL,1.284,0.001
1981,3,Barry,AL,1.284,0.001
1982,3,Barry,AL,1.28,0.001
1983,3,Barry,AL,1.278,0.001
1984,3,Barry,AL,1.278,0.001
1985,3,Barry,AL,1.282,0.001
1986,3,Barry,AL,1.281,0.001
1987,3,Barry,AL,1.187,0.001
1988,3,Barry,AL,1.187,0.001
1989,3,Barry,AL,1.191,0.001
1990,3,Barry,AL,1.187,0.001
1991,3,Barry,AL,1.149,0.001
1992,3,Barry,AL,1.15,0.001
1993,3,Barry,AL,1.015,0.001
1994,3,Barry,AL,0.885,0.001
1995,3,Barry,AL,0.849,0.001
1996,3,Barry,AL,0.822,0.001
1997,3,Barry,AL,0.841,0.001
1998,3,Barry,AL,0.869,0.001
1999,3,Barry,AL,1.04,0.001
2000,3,Barry,AL,1.159,0.001
2001,3,Barry,AL,1.179,0.001
2002,3,Barry,AL,1.261,0.001
2003,3,Barry,AL,1.277,0.001
2004,3,Barry,AL,1.275,0.001
2005,3,Barry,AL,1.272,0.001
2006,3,Barry,AL,1.27,0.001
2007,3,Barry,AL,1.271,0.001
2008,3,Barry,AL,1.267,0.001
2009,3,Barry,AL,1.27,0.001
2010,3,Barry,AL,1.288,0.001
2011,3,Barry,AL,1.296,0.001
2012,3,Barry,AL,1.251,0.001
2013,3,Barry,AL,1.192,0.001
2014,3,Barry,AL,1.128,0.001
2015,3,Barry,AL,1.128,0.001
2016,3,Barry,AL,1.001,0.001
2017,3,Barry,AL,1.019,0.001
2018,3,Barry,AL,1.135,0.001
2019,3,Barry,AL,1.144,0.001
2020,3,Barry,AL,1.144,0.001
2021,3,Barry,AL,1.144,0.001
2022,3,Barry,AL,1.143,0.001
2023,3,Barry,AL,1.165,0.001
2024,3,Barry,AL,1.175,0.001
2025,3,Barry,AL,1.164,0.001
2026,3,Barry,AL,1.17,0.001
2027,3,Barry,AL,1.245,0.001
2028,3,Barry,AL,1.241,0.001
2029,3,Barry,AL,1.24,0.001
2030,3,Barry,AL,1.241,0.001
2031,3,Barry,AL,1.24,0.001
2032,3,Barry,AL,1.239,0.001
2033,3,Barry,AL,1.241,0.001
2034,3,Barry,AL,1.198,0.001
2035,3,Barry,AL,1.161,0.001
2036,3,Barry,AL,1.17,0.001
2037,3,Barry,AL,1.17,0.001
2038,3,Barry,AL,1.137,0.001
2039,3,Barry,AL,1.142,0.001
2040,3,Barry,AL,1.144,0.001
2041,3,Barry,AL,1.146,0.001
2042,3,Barry,AL,1.147,0.001
2043,3,Barry,AL,1.149,0.001
2044,3,Barry,AL,1.152,0.001
2045,3,Barry,AL,1.151,0.001
2046,3,Barry,AL,1.147,0.001
2047,3,Barry,AL,1.138,0.001
2048,3,Barry,AL,1.167,0.001
2049,3,Barry,AL,1.167,0.001
2050,3,Barry,AL,1.164,0.001
2051,3,Barry,AL,1.185,0.001
2052,3,Barry,AL,1.123,0.001
2053,3,Barry,AL,1.017,0.001
2054,3,Barry,AL,1.108,0.001
2055,3,Barry,AL,1.119,0.001
2056,3,Barry,AL,1.127,0.001
2057,3,Barry,AL,1.129,0.001
2058,3,Barry,AL,1.128,0.001
2059,3,Barry,AL,1.128,0.001
2060,3,Barry,AL,1.127,0.001
2061,3,Barry,AL,1.128,0.001
2062,3,Barry,AL,1.129,0.001
2063,3,Barry,AL,1.132,0.001
2064,3,Barry,AL,1.135,0.001
2065,3,Barry,AL,1.137,0.001
2066,3,Barry,AL,1.137,0.001
2067,3,Barry,AL,1.137,0.001
2068,3,Barry,AL,1.138,0.001
2069,3,Barry,AL,1.138,0.001
2070,3,Barry,AL,1.138,0.001
2071,3,Barry,AL,1.18,0.001
2072,3,Barry,AL,1.178,0.001
2073,3,Barry,AL,1.219,0.001
2074,3,Barry,AL,1.258,0.001
2075,3,Barry,AL,1.258,0.001
2076,3,Barry,AL,1.255,0.001
2077,3,Barry,AL,1.261,0.001
2078,3,Barry,AL,1.259,0.001
2079,3,Barry,AL,0.932,0.001
2080,3,Barry,AL,0.706,0.001
2081,3,Barry,AL,0.706,0.001
2082,3,Barry,AL,0.705,0.001
2083,3,Barry,AL,0.697,0.001
2084,3,Barry,AL,0.687,0.001
2085,3,Barry,AL,1.129,0.001
2086,3,Barry,AL,1.139,0.001
2087,3,Barry,AL,1.14,0.001
2088,3,Barry,AL,1.073,0.001
2089,3,Barry,AL,1.143,0.001
2090,3,Barry,AL,1.141,0.001
2091,3,Barry,AL,1.142,0.001
2092,3,Barry,AL,1.143,0.001
2093,3,Barry,AL,1.143,0.001
2094,3,Barry,AL,1.141,0.001
2095,3,Barry,AL,1.138,0.001
2096,3,Barry,AL,1.176,0.001
2097,3,Barry,AL,1.18,0.001
2098,3,Barry,AL,1.177,0.001
2099,3,Barry,AL,1.22,0.001
2100,3,Barry,AL,1.256,0.001
2101,3,Barry,AL,1.257,0.001
2102,3,Barry,AL,1.257,0.001
2103,3,Barry,AL,1.256,0.001
2104,3,Barry,AL,1.251,0.001
2105,3,Barry,AL,1.253,0.001
2106,3,Barry,AL,1.254,0.001
2107,3,Barry,AL,1.237,0.001
2108,3,Barry,AL,1.171,0.001
2109,3,Barry,AL,1.172,0.001
2110,3,Barry,AL,1.175,0.001
2111,3,Barry,AL,1.175,0.001
2112,3,Barry,AL,1.136,0.001
2113,3,Barry,AL,1.136,0.001
2114,3,Barry,AL,1.135,0.001
2115,3,Barry,AL,1.136,0.001
2116,3,Barry,AL,1.136,0.001
2117,3,Barry,AL,1.137,0.001
2118,3,Barry,AL,1.148,0.001
2119,3,Barry,AL,1.172,0.001
2120,3,Barry,AL,1.172,0.001
2121,3,Barry,AL,1.19,0.001
2122,3,Barry,AL,1.254,0.001
2123,3,Barry,AL,1.191,0.001
2124,3,Barry,AL,1.123,0.001
2125,3,Barry,AL,1.121,0.001
2126,3,Barry,AL,1.126,0.001
2127,3,Barry,AL,1.135,0.001
2128,3,Barry,AL,1.14,0.001
2129,3,Barry,AL,1.143,0.001
2130,3,Barry,AL,1.146,0.001
2131,3,Barry,AL,1.145,0.001
2132,3,Barry,AL,1.148,0.001
2133,3,Barry,AL,1.15,0.001
2134,3,Barry,AL,1.148,0.001
2135,3,Barry,AL,1.152,0.001
2136,3,Barry,AL,1.15,0.001
2137,3,Barry,AL,1.036,0.001
2138,3,Barry,AL,0.933,0.001
2139,3,Barry,AL,0.92,0.001
2140,3,Barry,AL,1.148,0.001
2141,3,Barry,AL,1.148,0.001
2142,3,Barry,AL,1.141,0.001
2143,3,Barry,AL,1.143,0.001
2144,3,Barry,AL,1.166,0.001
2145,3,Barry,AL,1.173,0.001
2146,3,Barry,AL,1.176,0.001
2147,3,Barry,AL,1.196,0.001
2148,3,Barry,AL,1.255,0.001
2149,3,Barry,AL,1.248,0.001
2150,3,Barry,AL,1.164,0.001
2151,3,Barry,AL,1.166,0.001
2152,3,Barry,AL,1.166,0.001
2153,3,Barry,AL,1.169,0.001
2154,3,Barry,AL,1.173,0.001
2155,3,Barry,AL,1.173,0.001
2156,3,Barry,AL,1.182,0.001
2157,3,Barry,AL,1.184,0.001
2158,3,Barry,AL,1.144,0.001
2159,3,Barry,AL,1.143,0.001
2160,3,Barry,AL,1.145,0.001
2161,3,Barry,AL,1.103,0.001
2162,3,Barry,AL,0.976,0.001
2163,3,Barry,AL,0.928,0.001
2164,3,Barry,AL,0.875,0.001
2165,3,Barry,AL,0.756,0.001
2166,3,Barry,AL,0.785,0.001
2167,3,Barry,AL,1.099,0.001
2168,3,Barry,AL,1.162,0.001
2169,3,Barry,AL,1.168,0.001
2170,3,Barry,AL,1.17,0.001
2171,3,Barry,AL,1.18,0.001
2172,3,Barry,AL,1.25,0.001
2173,3,Barry,AL,1.25,0.001
2174,3,Barry,AL,1.243,0.001
2175,3,Barry,AL,1.242,0.001
2176,3,Barry,AL,1.249,0.001
2177,3,Barry,AL,1.254,0.001
2178,3,Barry,AL,1.258,0.001
2179,3,Barry,AL,1.259,0.001
2180,3,Barry,AL,1.213,0.001
2181,3,Barry,AL,1.174,0.001
2182,3,Barry,AL,1.174,0.001
2183,3,Barry,AL,1.142,0.001
2184,3,Barry,AL,1.142,0.001
2185,3,Barry,AL,1.144,0.001
2186,3,Barry,AL,1.143,0.001
2187,3,Barry,AL,1.142,0.001
2188,3,Barry,AL,1.144,0.001
2189,3,Barry,AL,1.144,0.001
2190,3,Barry,AL,1.138,0.001
2191,3,Barry,AL,1.133,0.001
2192,3,Barry,AL,1.132,0.001
2193,3,Barry,AL,1.131,0.001
2194,3,Barry,AL,1.132,0.001
2195,3,Barry,AL,1.132,0.001
2196,3,Barry,AL,1.125,0.001
2197,3,Barry,AL,1.123,0.001
2198,3,Barry,AL,1.119,0.001
2199,3,Barry,AL,1.123,0.001
2200,3,Barry,AL,1.128,0.001
2201,3,Barry,AL,1.128,0.001
2202,3,Barry,AL,1.128,0.001
2203,3,Barry,AL,1.129,0.001
2204,3,Barry,AL,1.13,0.001
2205,3,Barry,AL,1.13,0.001
2206,3,Barry,AL,1.132,0.001
2207,3,Barry,AL,1.139,0.001
2208,3,Barry,AL,1.139,0.001
2209,3,Barry,AL,1.138,0.001
2210,3,Barry,AL,1.137,0.001
2211,3,Barry,AL,1.14,0.001
2212,3,Barry,AL,1.142,0.001
2213,3,Barry,AL,1.142,0.001
2214,3,Barry,AL,1.165,0.001
2215,3,Barry,AL,1.177,0.001
2216,3,Barry,AL,1.178,0.001
2217,3,Barry,AL,1.176,0.001
2218,3,Barry,AL,1.255,0.001
2219,3,Barry,AL,1.273,0.001
2220,3,Barry,AL,1.272,0.001
2221,3,Barry,AL,1.273,0.001
2222,3,Barry,AL,1.275,0.001
2223,3,Barry,AL,1.275,0.001
2224,3,Barry,AL,1.243,0.001
2225,3,Barry,AL,1.175,0.001
2226,3,Barry,AL,1.172,0.001
2227,3,Barry,AL,1.173,0.001
2228,3,Barry,AL,1.176,0.001
2229,3,Barry,AL,1.177,0.001
2230,3,Barry,AL,1.179,0.001
2231,3,Barry,AL,1.14,0.001
2232,3,Barry,AL,1.141,0.001
2233,3,Barry,AL,1.141,0.001
2234,3,Barry,AL,1.138,0.001
2235,3,Barry,AL,1.141,0.001
2236,3,Barry,AL,1.143,0.001
2237,3,Barry,AL,1.13,0.001
2238,3,Barry,AL,0.906,0.001
2239,3,Barry,AL,1.169,0.001
2240,3,Barry,AL,1.27,0.001
2241,3,Barry,AL,1.284,0.001
2242,3,Barry,AL,1.284,0.001
2243,3,Barry,AL,1.284,0.001
2244,3,Barry,AL,1.259,0.001
2245,3,Barry,AL,1.186,0.001
2246,3,Barry,AL,1.184,0.001
2247,3,Barry,AL,1.182,0.001
2248,3,Barry,AL,1.182,0.001
2249,3,Barry,AL,1.181,0.001
2250,3,Barry,AL,1.182,0.001
2251,3,Barry,AL,1.183,0.001
2252,3,Barry,AL,1.186,0.001
2253,3,Barry,AL,1.188,0.001
2254,3,Barry,AL,1.149,0.001
2255,3,Barry,AL,1.15,0.001
2256,3,Barry,AL,0.969,0.001
2257,3,Barry,AL,1.073,0.001
2258,3,Barry,AL,0.974,0.001
2259,3,Barry,AL,1.018,0.001
2260,3,Barry,AL,1.114,0.001
2261,3,Barry,AL,1.106,0.001
2262,3,Barry,AL,1.12,0.001
2263,3,Barry,AL,1.147,0.001
2264,3,Barry,AL,1.141,0.001
2265,3,Barry,AL,1.172,0.001
2266,3,Barry,AL,1.203,0.001
2267,3,Barry,AL,1.289,0.001
2268,3,Barry,AL,1.29,0.001
2269,3,Barry,AL,1.283,0.001
2270,3,Barry,AL,1.248,0.001
2271,3,Barry,AL,1.287,0.001
2272,3,Barry,AL,1.287,0.001
2273,3,Barry,AL,1.287,0.001
2274,3,Barry,AL,1.287,0.001
2275,3,Barry,AL,1.216,0.001
2276,3,Barry,AL,1.184,0.001
2277,3,Barry,AL,1.187,0.001
2278,3,Barry,AL,1.135,0.001
2279,3,Barry,AL,1.131,0.001
2280,3,Barry,AL,1.141,0.001
2281,3,Barry,AL,1.141,0.001
2282,3,Barry,AL,1.138,0.001
2283,3,Barry,AL,1.149,0.001
2284,3,Barry,AL,1.15,0.001
2285,3,Barry,AL,1.15,0.001
2286,3,Barry,AL,1.148,0.001
2287,3,Barry,AL,1.147,0.001
2288,3,Barry,AL,1.144,0.001
2289,3,Barry,AL,1.141,0.001
2290,3,Barry,AL,1.2,0.001
2291,3,Barry,AL,1.288,0.001
2292,3,Barry,AL,1.288,0.001
2293,3,Barry,AL,1.288,0.001
2294,3,Barry,AL,1.287,0.001
2295,3,Barry,AL,1.289,0.001
2296,3,Barry,AL,1.291,0.001
2297,3,Barry,AL,1.294,0.001
2298,3,Barry,AL,1.294,0.001
2299,3,Barry,AL,1.293,0.001
2300,3,Barry,AL,1.229,0.001
2301,3,Barry,AL,1.191,0.001
2302,3,Barry,AL,1.19,0.001
2303,3,Barry,AL,1.155,0.001
2304,3,Barry,AL,1.156,0.001
2305,3,Barry,AL,1.142,0.001
2306,3,Barry,AL,1.024,0.001
2307,3,Barry,AL,0.98,0.001
2308,3,Barry,AL,0.953,0.001
2309,3,Barry,AL,0.922,0.001
2310,3,Barry,AL,1.024,0.001
2311,3,Barry,AL,1.146,0.001
2312,3,Barry,AL,1.188,0.001
2313,3,Barry,AL,1.194,0.001
2314,3,Barry,AL,1.278,0.001
2315,3,Barry,AL,1.29,0.001
2316,3,Barry,AL,1.288,0.001
2317,3,Barry,AL,1.257,0.001
2318,3,Barry,AL,1.22,0.001
2319,3,Barry,AL,1.285,0.001
2320,3,Barry,AL,1.282,0.001
2321,3,Barry,AL,1.285,0.001
2322,3,Barry,AL,1.286,0.001
2323,3,Barry,AL,1.191,0.001
2324,3,Barry,AL,1.18,0.001
2325,3,Barry,AL,1.186,0.001
2326,3,Barry,AL,1.182,0.001
2327,3,Barry,AL,1.15,0.001
2328,3,Barry,AL,1.151,0.001
2329,3,Barry,AL,1.15,0.001
2330,3,Barry,AL,1.067,0.001
2331,3,Barry,AL,0.947,0.001
2332,3,Barry,AL,0.87,0.001
2333,3,Barry,AL,0.891,0.001
2334,3,Barry,AL,0.959,0.001
2335,3,Barry,AL,1.14,0.001
2336,3,Barry,AL,1.186,0.001
2337,3,Barry,AL,1.189,0.001
2338,3,Barry,AL,1.279,0.001
2339,3,Barry,AL,1.285,0.001
2340,3,Barry,AL,1.284,0.001
2341,3,Barry,AL,1.272,0.001
2342,3,Barry,AL,1.217,0.001
2343,3,Barry,AL,1.274,0.001
2344,3,Barry,AL,1.266,0.001
2345,3,Barry,AL,1.27,0.001
2346,3,Barry,AL,1.294,0.001
2347,3,Barry,AL,1.264,0.001
2348,3,Barry,AL,1.23,0.001
2349,3,Barry,AL,1.195,0.001
2350,3,Barry,AL,1.155,0.001
2351,3,Barry,AL,1.153,0.001
2352,3,Barry,AL,1.005,0.001
2353,3,Barry,AL,1.023,0.001
2354,3,Barry,AL,1.138,0.001
2355,3,Barry,AL,1.15,0.001
2356,3,Barry,AL,1.149,0.001
2357,3,Barry,AL,1.147,0.001
2358,3,Barry,AL,1.147,0.001
2359,3,Barry,AL,1.142,0.001
2360,3,Barry,AL,1.168,0.001
2361,3,Barry,AL,1.175,0.001
2362,3,Barry,AL,1.185,0.001
2363,3,Barry,AL,1.256,0.001
2364,3,Barry,AL,1.254,0.001
2365,3,Barry,AL,1.254,0.001
2366,3,Barry,AL,1.254,0.001
2367,3,Barry,AL,1.256,0.001
2368,3,Barry,AL,1.256,0.001
2369,3,Barry,AL,1.256,0.001
2370,3,Barry,AL,1.209,0.001
2371,3,Barry,AL,1.175,0.001
2372,3,Barry,AL,1.183,0.001
2373,3,Barry,AL,1.179,0.001
2374,3,Barry,AL,1.141,0.001
2375,3,Barry,AL,1.147,0.001
2376,3,Barry,AL,1.151,0.001
2377,3,Barry,AL,1.153,0.001
2378,3,Barry,AL,1.155,0.001
2379,3,Barry,AL,1.157,0.001
2380,3,Barry,AL,1.157,0.001
2381,3,Barry,AL,1.158,0.001
2382,3,Barry,AL,1.153,0.001
2383,3,Barry,AL,1.144,0.001
2384,3,Barry,AL,1.178,0.001
2385,3,Barry,AL,1.18,0.001
2386,3,Barry,AL,1.178,0.001
2387,3,Barry,AL,1.215,0.001
2389,3,Barry,AL,0.43,0.001
2390,3,Barry,AL,1.113,0.001
2391,3,Barry,AL,1.126,0.001
2392,3,Barry,AL,1.135,0.001
2393,3,Barry,AL,1.135,0.001
2394,3,Barry,AL,1.136,0.001
2395,3,Barry,AL,1.134,0.001
2396,3,Barry,AL,1.13,0.001
2397,3,Barry,AL,1.131,0.001
2398,3,Barry,AL,1.131,0.001
2399,3,Barry,AL,1.135,0.001
2400,3,Barry,AL,1.138,0.001
2401,3,Barry,AL,1.141,0.001
2402,3,Barry,AL,1.141,0.001
2403,3,Barry,AL,1.141,0.001
2404,3,Barry,AL,1.143,0.001
2405,3,Barry,AL,1.142,0.001
2406,3,Barry,AL,1.143,0.001
2407,3,Barry,AL,1.183,0.001
2408,3,Barry,AL,1.189,0.001
2409,3,Barry,AL,1.244,0.001
2410,3,Barry,AL,1.27,0.001
2411,3,Barry,AL,1.27,0.001
2412,3,Barry,AL,1.27,0.001
2413,3,Barry,AL,1.274,0.001
2414,3,Barry,AL,1.272,0.001
2415,3,Barry,AL,0.94,0.001
2416,3,Barry,AL,0.711,0.001
2417,3,Barry,AL,0.71,0.001
2418,3,Barry,AL,0.71,0.001
2419,3,Barry,AL,0.702,0.001
2420,3,Barry,AL,0.691,0.001
2421,3,Barry,AL,1.134,0.001
2422,3,Barry,AL,1.144,0.001
2423,3,Barry,AL,1.145,0.001
2424,3,Barry,AL,1.077,0.001
2425,3,Barry,AL,1.147,0.001
2426,3,Barry,AL,1.146,0.001
2427,3,Barry,AL,1.146,0.001
2428,3,Barry,AL,1.147,0.001
2429,3,Barry,AL,1.145,0.001
2430,3,Barry,AL,1.146,0.001
2431,3,Barry,AL,1.143,0.001
2432,3,Barry,AL,1.186,0.001
2433,3,Barry,AL,1.191,0.001
2434,3,Barry,AL,1.191,0.001
2435,3,Barry,AL,1.23,0.001
2436,3,Barry,AL,1.269,0.001
2437,3,Barry,AL,1.269,0.001
2438,3,Barry,AL,1.27,0.001
2439,3,Barry,AL,1.269,0.001
2440,3,Barry,AL,1.267,0.001
2441,3,Barry,AL,1.268,0.001
2442,3,Barry,AL,1.268,0.001
2443,3,Barry,AL,1.247,0.001
2444,3,Barry,AL,1.18,0.001
2445,3,Barry,AL,1.181,0.001
2446,3,Barry,AL,1.183,0.001
2447,3,Barry,AL,1.182,0.001
2448,3,Barry,AL,1.14,0.001
2449,3,Barry,AL,1.139,0.001
2450,3,Barry,AL,1.139,0.001
2451,3,Barry,AL,1.14,0.001
2452,3,Barry,AL,1.139,0.001
2453,3,Barry,AL,1.14,0.001
2454,3,Barry,AL,1.163,0.001
2455,3,Barry,AL,1.183,0.001
2456,3,Barry,AL,1.184,0.001
2457,3,Barry,AL,1.206,0.001
2458,3,Barry,AL,1.267,0.001
2459,3,Barry,AL,1.202,0.001
2460,3,Barry,AL,1.129,0.001
2461,3,Barry,AL,1.127,0.001
2462,3,Barry,AL,1.132,0.001
2463,3,Barry,AL,1.142,0.001
2464,3,Barry,AL,1.145,0.001
2465,3,Barry,AL,1.147,0.001
2466,3,Barry,AL,1.149,0.001
2467,3,Barry,AL,1.15,0.001
2468,3,Barry,AL,1.152,0.001
2469,3,Barry,AL,1.154,0.001
2470,3,Barry,AL,1.151,0.001
2471,3,Barry,AL,1.155,0.001
2472,3,Barry,AL,1.152,0.001
2473,3,Barry,AL,1.037,0.001
2474,3,Barry,AL,0.935,0.001
2475,3,Barry,AL,0.922,0.001
2476,3,Barry,AL,1.153,0.001
2477,3,Barry,AL,1.153,0.001
2478,3,Barry,AL,1.144,0.001
2479,3,Barry,AL,1.147,0.001
2480,3,Barry,AL,1.175,0.001
2481,3,Barry,AL,1.184,0.001
2482,3,Barry,AL,1.188,0.001
2483,3,Barry,AL,1.226,0.001
2484,3,Barry,AL,1.267,0.001
2485,3,Barry,AL,1.261,0.001
2486,3,Barry,AL,1.175,0.001
2487,3,Barry,AL,1.178,0.001
2488,3,Barry,AL,1.179,0.001
2489,3,Barry,AL,1.181,0.001
2490,3,Barry,AL,1.182,0.001
2491,3,Barry,AL,1.182,0.001
2492,3,Barry,AL,1.19,0.001
2493,3,Barry,AL,1.192,0.001
2494,3,Barry,AL,1.148,0.001
2495,3,Barry,AL,1.147,0.001
2496,3,Barry,AL,1.148,0.001
2497,3,Barry,AL,1.105,0.001
2498,3,Barry,AL,0.979,0.001
2499,3,Barry,AL,0.931,0.001
2500,3,Barry,AL,0.878,0.001
2501,3,Barry,AL,0.758,0.001
2502,3,Barry,AL,0.787,0.001
2503,3,Barry,AL,1.104,0.001
2504,3,Barry,AL,1.171,0.001
2505,3,Barry,AL,1.179,0.001
2506,3,Barry,AL,1.18,0.001
2507,3,Barry,AL,1.195,0.001
2508,3,Barry,AL,1.264,0.001
2509,3,Barry,AL,1.263,0.001
2510,3,Barry,AL,1.26,0.001
2511,3,Barry,AL,1.26,0.001
2512,3,Barry,AL,1.262,0.001
2513,3,Barry,AL,1.266,0.001
2514,3,Barry,AL,1.27,0.001
2515,3,Barry,AL,1.272,0.001
2516,3,Barry,AL,1.224,0.001
2517,3,Barry,AL,1.183,0.001
2518,3,Barry,AL,1.18,0.001
2519,3,Barry,AL,1.145,0.001
2520,3,Barry,AL,1.144,0.001
2521,3,Barry,AL,1.143,0.001
2522,3,Barry,AL,1.145,0.001
2523,3,Barry,AL,1.144,0.001
2524,3,Barry,AL,1.147,0.001
2525,3,Barry,AL,1.147,0.001
2526,3,Barry,AL,1.142,0.001
2527,3,Barry,AL,1.138,0.001
2528,3,Barry,AL,1.138,0.001
2529,3,Barry,AL,1.136,0.001
2530,3,Barry,AL,1.138,0.001
2531,3,Barry,AL,1.138,0.001
2532,3,Barry,AL,1.137,0.001
2533,3,Barry,AL,1.136,0.001
2534,3,Barry,AL,1.134,0.001
2535,3,Barry,AL,1.132,0.001
2536,3,Barry,AL,1.134,0.001
2537,3,Barry,AL,1.132,0.001
2538,3,Barry,AL,1.132,0.001
2539,3,Barry,AL,1.133,0.001
2540,3,Barry,AL,1.134,0.001
2541,3,Barry,AL,1.133,0.001
2542,3,Barry,AL,1.134,0.001
2543,3,Barry,AL,1.145,0.001
2544,3,Barry,AL,1.144,0.001
2545,3,Barry,AL,1.141,0.001
2546,3,Barry,AL,1.142,0.001
2547,3,Barry,AL,1.144,0.001
2548,3,Barry,AL,1.146,0.001
2549,3,Barry,AL,1.145,0.001
2550,3,Barry,AL,1.174,0.001
2551,3,Barry,AL,1.183,0.001
2552,3,Barry,AL,1.171,0.001
2553,3,Barry,AL,1.188,0.001
2554,3,Barry,AL,1.28,0.001
2555,3,Barry,AL,1.29,0.001
2556,3,Barry,AL,1.29,0.001
2557,3,Barry,AL,1.29,0.001
2558,3,Barry,AL,1.292,0.001
2559,3,Barry,AL,1.293,0.001
2560,3,Barry,AL,1.258,0.001
2561,3,Barry,AL,1.183,0.001
2562,3,Barry,AL,1.18,0.001
2563,3,Barry,AL,1.182,0.001
2564,3,Barry,AL,1.186,0.001
2565,3,Barry,AL,1.187,0.001
2566,3,Barry,AL,0.688,0.001
2573,3,Barry,AL,0.001,0.001
2574,3,Barry,AL,0.362,0.001
2575,3,Barry,AL,1.166,0.001
2576,3,Barry,AL,1.265,0.001
2577,3,Barry,AL,1.276,0.001
2578,3,Barry,AL,1.277,0.001
2579,3,Barry,AL,1.276,0.001
2580,3,Barry,AL,1.257,0.001
2581,3,Barry,AL,1.197,0.001
2582,3,Barry,AL,1.194,0.001
2583,3,Barry,AL,1.192,0.001
2584,3,Barry,AL,1.192,0.001
2585,3,Barry,AL,1.192,0.001
2586,3,Barry,AL,1.192,0.001
2587,3,Barry,AL,1.193,0.001
2588,3,Barry,AL,1.195,0.001
2589,3,Barry,AL,1.196,0.001
2590,3,Barry,AL,1.155,0.001
2591,3,Barry,AL,1.155,0.001
2592,3,Barry,AL,0.972,0.001
2593,3,Barry,AL,1.076,0.001
2594,3,Barry,AL,0.978,0.001
2595,3,Barry,AL,1.021,0.001
2596,3,Barry,AL,1.115,0.001
2597,3,Barry,AL,1.107,0.001
2598,3,Barry,AL,1.124,0.001
2599,3,Barry,AL,1.152,0.001
2600,3,Barry,AL,1.148,0.001
2601,3,Barry,AL,1.184,0.001
2602,3,Barry,AL,1.206,0.001
2603,3,Barry,AL,1.275,0.001
2604,3,Barry,AL,1.273,0.001
2605,3,Barry,AL,1.272,0.001
2606,3,Barry,AL,1.27,0.001
2607,3,Barry,AL,1.27,0.001
2608,3,Barry,AL,1.269,0.001
2609,3,Barry,AL,1.269,0.001
2610,3,Barry,AL,1.269,0.001
2611,3,Barry,AL,1.218,0.001
2612,3,Barry,AL,1.193,0.001
2613,3,Barry,AL,1.196,0.001
2614,3,Barry,AL,1.141,0.001
2615,3,Barry,AL,1.136,0.001
2616,3,Barry,AL,1.147,0.001
2617,3,Barry,AL,1.143,0.001
2618,3,Barry,AL,1.141,0.001
2619,3,Barry,AL,1.153,0.001
2620,3,Barry,AL,1.155,0.001
2621,3,Barry,AL,1.156,0.001
2622,3,Barry,AL,1.154,0.001
2623,3,Barry,AL,1.153,0.001
2624,3,Barry,AL,1.151,0.001
2625,3,Barry,AL,1.149,0.001
2626,3,Barry,AL,1.199,0.001
2627,3,Barry,AL,1.27,0.001
2628,3,Barry,AL,1.271,0.001
2629,3,Barry,AL,1.27,0.001
2630,3,Barry,AL,1.269,0.001
2631,3,Barry,AL,1.271,0.001
2632,3,Barry,AL,1.273,0.001
2633,3,Barry,AL,1.276,0.001
2634,3,Barry,AL,1.276,0.001
2635,3,Barry,AL,1.276,0.001
2636,3,Barry,AL,1.227,0.001
2637,3,Barry,AL,1.197,0.001
2638,3,Barry,AL,1.194,0.001
2639,3,Barry,AL,1.153,0.001
2640,3,Barry,AL,1.154,0.001
2641,3,Barry,AL,1.141,0.001
2642,3,Barry,AL,1.024,0.001
2643,3,Barry,AL,0.98,0.001
2644,3,Barry,AL,0.953,0.001
2645,3,Barry,AL,0.921,0.001
2646,3,Barry,AL,1.024,0.001
2647,3,Barry,AL,1.148,0.001
2648,3,Barry,AL,1.184,0.001
2649,3,Barry,AL,1.197,0.001
2650,3,Barry,AL,1.259,0.001
2651,3,Barry,AL,1.271,0.001
2652,3,Barry,AL,1.271,0.001
2653,3,Barry,AL,1.272,0.001
2654,3,Barry,AL,1.27,0.001
